,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Pet Bills (per year),Accounts,UPI Failures
2564,12.06,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,13099.0,1.0,1.0,1.0,10688.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,12631.6,2.0,48.0
2565,4.69,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,10758.2,1.0,0.0,1.0,7614.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,64477.9,0.0,33.0
2566,5.07,3.0,1.0,1.0,3.0,4.0,1.0,0.0,3.0,8348.7,1.0,1.0,0.0,3229.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,36122.9,1.0,20.0
2567,11.24,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,9399.9052734375,0.0,1.0,0.0,5381.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,16656.2,1.0,29.0
2568,6.55,1.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,474.2,1.0,0.0,0.0,15399.0,1.0,0.0,1.0,2.0,1.0,0.0,18.0,0.0,41412.9,1.0,37.0
2569,7.12,2.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,5773.0,1.0,0.0,0.0,16513.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,42745.0,2.0,12.0
2570,6.9,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.574991464614868,9604.2,0.0,1.0,1.0,7460.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0,0.0,32992.6,3.0,43.0
2571,5.05,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,5344.3,1.0,0.8999893069267273,1.0,22385.0,1.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,34187.0,2.0,6.0
2572,14.23,2.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,6379.5,0.0,0.0,1.0,14013.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,14886.6,4.0,5.0
2573,11.52,0.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,13516.3,1.0,1.0,1.0,6543.0,1.0,0.0,1.0,0.0,2.0,1.0,29.0,0.0,19877.7,3.0,29.0
2574,5.52,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,21785.9,0.0,1.0,1.0,5462.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,44960.3,1.0,23.881671905517578
2575,3.43,1.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,6506.7,1.0,1.0,1.0,15290.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,65167.3,4.0,36.0
2576,6.85,3.0,1.0,2.0,3.0,6.0,2.0,1.0,4.0,6632.0,0.0,1.0,1.0,21522.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,5128.0,1.0,21.0
2577,7.28,2.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,1255.4,1.0,1.0,0.0,11188.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,61963.0,3.0,28.0
2578,0.46,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,10544.5,2.0,1.0,1.0,3550.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,45098.6,2.0,35.0
2579,12.9,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,9350.9,1.0,1.0,1.0,7611.0,0.0,1.0,1.0,0.0,1.0,1.0,19.0,0.0,35213.5,3.0,20.0
2580,12.23,2.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,9195.9,0.0,2.0,2.0,9554.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,18247.4,2.0,51.0
2581,12.21,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,2133.7,1.0,1.0,1.0,10839.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,15839.6,3.0,27.0
2582,11.51,1.0,2.0,2.0,3.0,0.0,4.0,0.0,2.0,9651.9,1.0,1.0,1.0,8944.0,0.0,0.0,1.0,0.0,3.0,0.0,26.0,0.0,32684.9,0.0,32.0
2583,10.56,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,7316.1,0.0,0.0,1.0,3897.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6453.1,1.0,23.0
2584,9.46,3.0,1.0,1.0,5.0,3.0,0.0,1.0,3.0,11586.9,1.0,1.0,1.0,4673.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,0.0,2197.3,1.0,8.0
2585,15.06,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4097.6,1.0,1.0,0.0,12580.0,0.0,1.0,0.0,0.8019922971725464,1.0,1.0,20.0,0.0,12330.9,0.0,28.0
2586,10.31,2.0,1.0,1.0,0.0,2.435364246368408,1.0,1.0,0.0,4261.8,0.0,0.0,1.0,12187.0,0.0,1.0,0.0,1.0,2.0,0.0,11.510703086853027,0.0,48220.3,2.0,10.0
2587,9.42,1.0,2.0,2.0,5.0,3.0,0.0,2.0,3.0,10054.6,1.0,1.0,1.0,15648.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,80473.3,1.0,54.0
2588,11.28,1.0,1.0,1.0,1.0,4.0,4.0,2.041412353515625,1.0,10968.2,1.0,1.0,2.0,14478.0,0.0,1.0,0.0,0.0,1.4436969757080078,0.0,10.0,0.0,9401.1,2.0,39.0
2589,5.47,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,10371.3,0.6427025198936462,1.0,0.0,6311.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,0.0,35493.5,3.0,17.0
2590,15.4,2.0,1.0,1.0,0.0,3.0,1.0,4.0,3.0,10473.2,1.0,1.0,1.0,8184.0,1.0,1.0,0.0,2.0,3.0,0.0,27.0,0.0,32971.0,2.0,32.0
2591,1.06,2.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,20656.0,0.0,1.0,1.0,14705.0,0.0,0.0,1.0,2.0,1.0,1.0,21.0,0.0,85664.3,2.0,29.0
2592,9.61,1.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,14004.7,0.0,1.0,1.0,5343.0,1.0,0.0,1.0,1.0,0.0,1.0,28.0,0.0,12704.1,3.0,32.0
2593,2.83,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,10349.8,0.0,1.0,0.0,14441.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,12696.2,2.0,39.0
2594,12.26,1.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,2549.2,0.0,0.0,0.0,8641.0,1.0,0.0,1.0,2.0,1.0,2.0,8.0,1.0,15576.4,1.0,30.0
2595,15.43,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,7240.4,1.0,2.0,1.0,10200.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,36877.6,3.0,14.0
2596,7.21,1.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,8225.5,1.0,1.0,0.0,12506.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,59849.7,1.0,25.0
2597,12.33,1.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,10409.8,1.0,1.0,0.0,8168.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,8986.7,2.0,19.0
2598,6.47,1.0,0.0,1.0,2.0,2.378185510635376,0.0,1.0,3.0,16770.8,0.0,1.0,1.0,10901.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,63758.0,1.0,19.0
2599,8.54213809967041,2.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,11887.5,1.0,0.0,0.0,14087.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,55991.8,2.0,28.0
2600,5.82,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,11180.3,0.0,1.0,1.0,14988.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,16809.9,2.0,25.0
2601,6.1,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3603.2,0.0,1.0,0.0,5852.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,79128.2,1.0,14.0
2602,9.42,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,9093.7,1.0,1.0,0.6409677267074585,3868.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,29244.3,4.0,18.0
2603,11.38,1.0,2.0,1.0,1.0,2.467463731765747,1.0,0.0,3.0,10378.6,1.0,0.0,1.0,13500.0,1.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,32030.2,1.0,21.0
2604,4.96,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,14451.9,1.0,1.0,1.0,7914.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,16082.7,0.0,53.0
2605,3.07,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,15497.5,0.0,1.0,0.0,9501.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,42325.1,5.0,21.0
2606,5.17,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,12443.9,0.0,1.0,1.0,13967.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,12307.9,2.0,7.0
2607,6.05,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,7957.5,0.0,1.0,0.0,15182.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,32795.4,1.0,29.0
2608,5.86,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,12719.6,1.0,1.0,0.0,4053.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,13770.5,3.0,7.0
2609,5.15,2.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,11937.1,0.0,0.0,0.0,15420.0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,35507.8,1.0,32.0
2610,7.78,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,9120.5,0.0,1.0,1.0,8303.0,1.0,0.0,0.0,2.0,2.0,1.0,16.0,0.0,39884.9,1.0,30.0
2611,12.31,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,20788.5,1.0,1.0,1.0,9916.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,30879.4,2.0,50.0
2612,3.32,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,9822.4,1.0,1.0,1.0,12745.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,2792.3,4.0,33.0
2613,12.42,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,1343.9,0.0,1.0,1.0,5220.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,6946.0,4.0,14.0
2614,8.08,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4428.8,0.0,1.0,1.0,11626.0,0.0,1.0,1.0,2.0,1.0,0.0,19.0,0.0,46355.2,4.0,14.0
2615,9.74,2.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,5826.3,1.0,1.0,1.0,3748.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,59322.8,3.0,7.0
2616,11.65,1.0,2.0,1.0,2.0,1.0,0.0,5.0,1.0,12925.5,1.0,2.0,0.0,17262.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,0.0,57366.2,3.0,29.0
2617,6.13,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,7338.0,1.0,1.0,2.0,19436.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,81015.3,4.0,29.0
2618,14.79,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,6064.1,0.0,0.0,1.0,21894.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,0.0,34190.9,1.0,19.0
2619,2.98,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,7202.1,1.0,1.0,1.0,3183.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,0.0,75384.5,2.0,11.0
2620,8.39,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,9542.4,1.0,1.0,1.0,12126.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,37309.5,4.0,18.0
2621,5.57,1.0,0.0,1.0,4.0,3.0,2.0,2.0,2.0,3925.0,1.0,1.0,0.0,25711.0,0.0,0.0,1.0,1.0,2.0,0.0,17.0,0.0,10945.0,2.0,25.292388916015625
2622,7.21,1.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,6194.7,0.0,1.0,1.0,13075.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,33126.5,3.0,33.0
2623,7.61,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,773.2,1.0,0.0,1.0,10812.0,0.5986167788505554,0.0,1.0,1.0,0.0,1.0,1.0,1.0,105662.5,4.0,31.0
2624,13.53,1.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,8621.5,1.0,1.0,1.0,5604.0,1.0,1.0,1.0,0.0,3.0,1.0,20.0,0.0,68055.5,3.0,39.0
2625,7.54,1.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,16566.3,1.0,0.0,0.0,21794.0,0.0,0.0,1.0,1.0,2.0,1.0,13.0,0.0,56509.5,5.0,4.0
2626,10.15,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,9740.9,1.0,1.0,1.0,19252.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,41837.7,1.0,17.0
2627,14.69,1.0,1.0,2.0,5.0,2.0,0.0,0.0,4.0,12981.6,0.0,1.0,0.0,11949.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,28490.7,2.0,36.0
2628,8.06,1.0,1.0,0.0,1.0,2.6455371379852295,2.0,1.0,1.0,3159.5,1.0,2.0,1.0,18129.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,58699.5,3.0,20.0
2629,7.21,0.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,15666.3,0.0,1.0,0.0,12035.0,0.0,0.0,1.0,1.0,1.0,0.0,13.171124458312988,0.0,74140.2,1.0,15.0
2630,15.75,2.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,12895.4,1.0,1.0,0.0,9783.0,1.0,0.0,1.0,0.0,2.0,0.0,19.0,0.0,27321.9,1.0,21.0
2631,11.84,0.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,15865.4,0.0,0.0,2.0,3157.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,68893.4,2.0,16.0
2632,14.26,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,17077.6,1.0,1.0,1.0,11609.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,11009.8,2.0,36.0
2633,7.1,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,5869.7,0.0,1.0,0.0,5037.0,1.0,0.4628891050815582,1.0,0.0,1.0,1.0,18.0,0.0,41394.4,1.0,19.0
2634,10.13,2.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,10815.3,1.0,2.0,1.0,10323.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,26937.5,2.0,41.0
2635,5.51,2.0,1.0,1.4539293050765991,2.0,3.0,2.0,1.0,3.0,13203.8,1.0,0.0,2.0,18862.0,0.0,1.0,1.0,1.0,2.0,0.0,24.0,0.0,28815.1,3.0,10.0
2636,12.48,1.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,21421.4,1.0,1.0,2.0,10898.0,0.0,0.0,1.0,1.0,2.0,1.0,16.0,0.0,6299.8,1.0,29.0
2637,14.04,1.0,2.0,1.0,4.0,2.0,1.0,6.0,2.0,14208.6,0.0,1.0,0.0,9651.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,10515.9,1.0,26.0
2638,5.72,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,16278.7,0.0,1.0,1.0,4567.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,60655.4,2.0,10.0
2639,3.4,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,18397.7,0.0,1.0,1.0,19532.0,1.0,0.0,1.0,1.0,3.0,1.0,19.0,0.0,41100.0,1.0,21.0
2640,4.9,1.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,10573.7,1.0,1.0,0.0,13095.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,38509.6,4.0,38.0
2641,9.45,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,8022.1,1.0,1.0,1.0,11501.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,80090.6,2.0,21.0
2642,5.77,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,10018.3,0.0,1.0,1.0,7276.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,31633.8,1.0,20.0
2643,9.51,1.0,1.0,2.0,0.0,5.0,2.0,1.0,3.0,8679.4,0.0,1.0,1.0,10819.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,0.0,24126.9,1.0,14.0
2644,6.62,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1894.2,1.0,1.0,0.0,16987.0,1.0,1.0,1.0,1.0,2.0,2.0,19.0,0.0,12279.7,3.0,42.0
2645,13.59,0.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,8311.3,2.0,1.0,0.0,9326.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,27297.5,1.0,21.0
2646,7.65,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,5528.4,1.0,0.0,0.0,12066.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,37626.8046875,2.0,39.0
2647,8.09,2.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,11000.3,0.0,1.0,2.0,13244.0,1.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,10372.4,2.0,2.0
2648,6.6,1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,9307.7,1.0,0.0,0.0,6923.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,0.0,13413.9,1.0,2.0
2649,2.74,1.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,986.6,0.0,1.0,0.0,8874.0,0.0,1.0,0.0,0.7557045221328735,2.0,1.0,11.0,0.0,15732.0,2.0,31.0
2650,8.05,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4229.7,1.0,0.0,1.0,8340.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,38264.2,0.0,12.0
2651,11.08,0.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,13766.6,2.0,1.0,0.0,5508.0,1.0,0.37876278162002563,1.0,0.0,1.0,0.0,13.0,0.0,26452.2,4.0,30.0
2652,14.74,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,7805.4,1.0,1.0,0.6825718283653259,15377.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,43123.5,1.0,12.0
2653,2.82,1.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,6121.5,1.0,0.0,2.0,12741.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,4530.9,1.0,28.0
2654,11.4,1.0,3.0,2.0,2.0,3.0,2.0,0.0,4.0,14986.0,0.0,1.0,2.0,11824.634765625,1.0,1.0,0.0,0.0,2.0,2.0,11.0,0.0,43079.0,0.0,20.0
2655,5.71,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5351.0,0.0,1.0,1.0,8168.0,1.0,0.0,0.0,1.0,2.0,0.0,21.0,0.0,11665.4,3.0,35.0
2656,11.77,1.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,15665.2,0.0,1.0,0.0,5745.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,12893.6,3.0,4.0
2657,6.53,0.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,11145.6,1.0,0.0,1.0,14350.0,1.0,0.0,1.0,0.0,2.0,0.0,27.0,0.0,15006.3,2.0,36.0
2658,3.58,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1003.1,0.0,1.0,2.0,12754.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,30810.9,1.0,33.0
2659,9.23,4.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,17675.7,1.0,1.0,1.0,12414.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,33103.8,4.0,18.0
2660,13.04,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,8438.7,0.0,1.0,0.0,21515.0,1.0,0.44339945912361145,1.0,0.0,2.0,0.0,13.0,0.0,79867.5,3.0,27.0
2661,4.64,2.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,11368.6,1.0,1.0,0.0,23077.0,0.0,1.0,1.0,1.0,1.0,0.0,26.0,0.0,60869.5,3.0,18.0
2662,1.18,1.2359414100646973,1.0,1.0,1.0,4.0,0.0,2.0,3.0,7372.7,2.0,1.0,1.0,19312.0,1.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,111883.7,5.0,41.0
2663,12.83,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,5486.3,1.0,0.0,1.0,6549.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2692.4,2.0,26.0
2664,10.15,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,10095.8,0.0,1.0,1.0,3935.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,35737.2,3.0,37.0
2665,11.56,2.0,2.0,2.0,5.0,5.0,1.0,2.0,5.0,736.0,1.0,1.0,0.0,13050.0,0.0,0.36535409092903137,1.0,1.0,1.0,1.0,10.0,0.0,78198.8,3.0,31.0
2666,2.41,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,10489.1,0.0,1.0,1.0,10435.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,13397.7,1.0,25.0
2667,12.97,0.0,0.0,1.0,5.0,2.0,4.0,0.0,3.0,4324.6,0.0,1.0,0.0,7667.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,9640.9,2.0,49.0
2668,7.32,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0,8939.1,0.0,1.0,1.0,6404.0,1.0,0.4547351598739624,2.0,0.0,2.0,1.0,8.0,0.0,1081.7,2.0146470069885254,30.0
2669,13.12,0.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,6134.3,0.0,2.0,1.0,11063.0,1.0,1.0,0.6681949496269226,1.0,2.0,0.0,10.0,0.0,35955.5,1.0,34.0
2670,2.54,0.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2359.7,1.0,1.0,0.0,9494.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,21404.2,2.0,20.0
2671,12.85,2.0,2.0,1.0,4.0,3.0,1.5766407251358032,2.0,2.0,10514.1,1.0,1.0,0.0,14932.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,55830.0,2.0,9.0
2672,9.88,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,10489.8,1.0,1.0,1.0,14442.0,0.0,1.0,1.0,0.0,2.0,1.0,8.0,0.0,24647.0,2.0,20.0
2673,8.65,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,8650.9,0.0,1.0,0.0,6019.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,36168.7,2.0,34.0
2674,2.46,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,1521.0,1.0,0.0,1.0,4467.0,0.5111990571022034,0.0,1.0,1.0,3.0,0.0,2.0,0.0,31440.9,3.0,19.0
2675,8.612885475158691,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,5066.6,1.0,1.0,1.0,7642.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,0.0,50059.2,4.0,28.0
2676,9.09,1.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,5695.4,1.0,0.0,0.0,10835.0,1.0,1.0,0.0,2.0,1.0,1.0,20.0,0.0,70475.7,1.0,15.0
2677,10.48,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,7769.8,0.0,1.0,1.0,14591.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,6254.0,4.0,28.0
2678,10.37,1.0,0.0,0.0,3.0,4.0,1.0,3.0,3.0,9564.5,0.0,0.0,0.0,17275.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,59465.5,3.0,32.0
2679,7.56,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,11540.5,1.0,1.0,0.0,5950.0,1.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,58001.5,1.0,15.0
2680,4.95,3.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,976.0,1.0,0.0,1.0,6508.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,43951.5,3.0,6.0
2681,13.64,1.0,1.0,1.0,6.0,2.0,2.0,3.0,4.0,2805.7,1.0,1.0,0.0,9610.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,0.0,23414.6,2.0,16.0
2682,13.82,1.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,12070.3,0.0,0.0,1.0,7888.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,69006.5,2.0,47.0
2683,5.04,3.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,9442.3,0.0,1.0,0.0,6796.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,24039.4,2.0,24.0
2684,9.42,2.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,3551.0,0.0,1.0,0.0,16969.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,35998.2,2.0,35.0
2685,4.92,1.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,10386.0,0.0,2.0,1.0,13446.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0,0.0,32166.4,3.0,35.0
2686,12.4,0.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,12242.9,0.0,1.0,0.0,6012.0,1.0,1.0,0.0,0.0,1.0,1.0,23.0,0.0,3572.7,0.0,26.0
2687,3.27,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,5507.0,1.0,1.0,0.0,8972.0,0.3905788064002991,0.0,0.0,2.0,2.0,0.0,1.0,0.0,29626.3,1.0,27.0
2688,17.37,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,3000.9,0.0,1.0,0.0,13729.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,-0.010339060798287392,45190.6,4.0,39.0
2689,9.22,3.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,8798.8,0.0,1.0,0.0,8041.0,1.0,1.0,1.0,0.0,0.0,1.0,18.0,0.0,37184.3,1.0,17.0
2690,1.22,2.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,6584.4,0.0,1.0,0.0,3544.0,0.0,1.0,1.0,0.0,3.0,1.0,10.0,0.0,15662.1,2.0,42.0
2691,12.79,0.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,14047.3,1.0,1.0,0.0,12204.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,17065.2,4.0,42.0
